table,lev,time,kuski
354,18,"44,24",_Mika
354,19,"35,78",Zweq
354,20,"57,76",John
354,21,"14,37",Kazan
354,22,"38,71",Bjenn
354,23,"35,47",Madness
354,24,"40,73","GRob [NGT]"
354,25,"24,24","jaytea [OMG]"
354,26,"21,83",Spef
354,27,"33,54",jamppa
354,28,"47,53",Zweq
354,29,"42,20",Madness
354,30,"32,80",Tm
354,31,"1:10,37",Kazan
354,32,"42,36",Kazan
354,33,"54,91","GRob [NGT]"
354,34,"36,37",Madness
354,35,"2:11,62",Kazan
354,36,"57,08",Zweq
354,37,"53,11",Kazan
354,38,"28,90",Madness
354,39,"38,72",Kazan
354,40,"1:20,16",Kazan
354,41,"38,14",Zweq
354,42,"47,35",Tm
354,43,"55,61",Madness
354,44,"11,46",mr
354,45,"32,45",Bjenn
354,46,"52,44",Zweq
354,47,"19,16",Stini
354,48,"43,48",Kazan
354,49,"37,95",John
354,50,"50,02",Zweq
354,51,"41,79",Kazan
354,52,"24,35",Kazan
354,53,"17,03",Mielz
354,54,"1:12,89",Kazan
355,1,"14,00",Zweq
355,2,"14,88",Ded
355,3,"17,50",Zweq
355,4,"28,95",Zweq
355,5,"19,79",Jarkko
355,6,"30,19",Spef
355,7,"26,36",Zweq
355,8,"20,53",Spef
355,9,"50,24",Kazan
355,10,"10,66",Zweq
355,11,"22,17",Zweq
355,12,"20,65",Honza
355,13,"13,88",Xiphias
355,14,"17,61",Zweq
355,15,"48,82",Zweq
355,16,"1:22,80",Kazan
355,17,"53,41",zaraptor
355,18,"44,24",_Mika
355,19,"35,78",Zweq
355,20,"57,76",John
355,21,"14,37",Kazan
355,22,"38,71",Bjenn
355,23,"35,47",Madness
355,24,"40,73","GRob [NGT]"
355,25,"24,24","jaytea [OMG]"
355,26,"21,83",Spef
355,27,"33,54",jamppa
355,28,"47,53",Zweq
355,29,"42,20",Madness
355,30,"32,80",Tm
355,31,"1:10,37",Kazan
355,32,"42,36",Kazan
355,33,"54,91","GRob [NGT]"
355,34,"36,37",Madness
355,35,"2:11,62",Kazan
355,36,"57,08",Zweq
355,37,"53,11",Kazan
355,38,"28,90",Madness
355,39,"38,72",Kazan
355,40,"1:20,16",Kazan
355,41,"38,14",Zweq
355,42,"47,35",Tm
355,43,"55,41",Madness
355,44,"11,46",mr
355,45,"32,45",Bjenn
355,46,"52,44",Zweq
355,47,"19,16",Stini
355,48,"43,48",Kazan
355,49,"37,95",John
355,50,"50,02",Zweq
355,51,"41,79",Kazan
355,52,"24,35",Kazan
355,53,"17,03",Mielz
355,54,"1:12,89",Kazan
356,1,"14,00",Zweq
356,2,"14,88",Ded
356,3,"17,50",Zweq
356,4,"28,95",Zweq
356,5,"19,79",Jarkko
356,6,"30,19",Spef
356,7,"26,36",Zweq
356,8,"20,53",Spef
356,9,"50,24",Kazan
356,10,"10,66",Zweq
356,11,"22,17",Zweq
356,12,"20,65",Honza
356,13,"13,88",Xiphias
356,14,"17,61",Zweq
356,15,"48,82",Zweq
356,16,"1:22,80",Kazan
356,17,"53,41",zaraptor
356,18,"44,24",_Mika
356,19,"35,78",Zweq
356,20,"57,76",John
356,21,"14,37",Kazan
356,22,"38,71",Bjenn
356,23,"35,47",Madness
356,24,"40,73","GRob [NGT]"
356,25,"24,24","jaytea [OMG]"
356,26,"21,67",Spef
356,27,"33,54",jamppa
356,28,"47,53",Zweq
356,29,"42,20",Madness
356,30,"32,80",Tm
356,31,"1:10,37",Kazan
356,32,"42,36",Kazan
356,33,"54,91","GRob [NGT]"
356,34,"36,37",Madness
356,35,"2:11,62",Kazan
356,36,"57,08",Zweq
356,37,"53,11",Kazan
356,38,"28,90",Madness
356,39,"38,72",Kazan
356,40,"1:20,04",Zweq
356,41,"38,14",Zweq
356,42,"47,35",Tm
356,43,"55,41",Madness
356,44,"11,46",mr
356,45,"32,45",Bjenn
356,46,"52,44",Zweq
356,47,"19,16",Stini
356,48,"43,48",Kazan
356,49,"37,95",John
356,50,"49,67",Zweq
356,51,"41,79",Kazan
356,52,"24,30",Jarkko
356,53,"17,03",Mielz
356,54,"1:12,89",Kazan
357,1,"14,00",Zweq
357,2,"14,88",Ded
357,3,"17,50",Zweq
357,4,"28,95",Zweq
357,5,"19,79",Jarkko
357,6,"30,19",Spef
357,7,"26,36",Zweq
357,8,"20,53",Spef
357,9,"50,24",Kazan
357,10,"10,66",Zweq
357,11,"22,17",Zweq
357,12,"20,65",Honza
357,13,"13,88",Xiphias
357,14,"17,61",Zweq
357,15,"48,82",Zweq
357,16,"1:22,80",Kazan
357,17,"53,41",zaraptor
357,18,"44,24",_Mika
357,19,"35,78",Zweq
357,20,"57,76",John
357,21,"14,37",Kazan
357,22,"38,71",Bjenn
357,23,"35,47",Madness
357,24,"40,73","GRob [NGT]"
357,25,"24,24","jaytea [OMG]"
357,26,"21,67",Spef
357,27,"33,54",jamppa
357,28,"47,53",Zweq
357,29,"42,20",Madness
357,30,"32,80",Tm
357,31,"1:10,37",Kazan
357,32,"42,36",Kazan
357,33,"54,91","GRob [NGT]"
357,34,"36,32",Zweq
357,35,"2:11,62",Kazan
357,36,"57,08",Zweq
357,37,"53,11",Kazan
357,38,"28,90",Madness
357,39,"38,72",Kazan
357,40,"1:19,64",Zweq
357,41,"38,14",Zweq
357,42,"47,35",Tm
357,43,"55,41",Madness
357,44,"11,46",mr
357,45,"32,45",Bjenn
357,46,"52,44",Zweq
357,47,"19,16",Stini
357,48,"43,48",Kazan
357,49,"37,95",John
357,50,"49,67",Zweq
357,51,"41,79",Kazan
357,52,"24,30",Jarkko
357,53,"17,03",Mielz
357,54,"1:12,89",Kazan
358,1,"14,00",Zweq
358,2,"14,88",Ded
358,3,"17,50",Zweq
358,4,"28,95",Zweq
358,5,"19,79",Jarkko
358,6,"30,19",Spef
358,7,"26,36",Zweq
358,8,"20,53",Spef
358,9,"50,24",Kazan
358,10,"10,65",Spef
358,11,"22,17",Zweq
358,12,"20,65",Honza
358,13,"13,88",Xiphias
358,14,"17,61",Zweq
358,15,"48,82",Zweq
358,16,"1:22,80",Kazan
358,17,"53,41",zaraptor
358,18,"44,24",_Mika
358,19,"35,78",Zweq
358,20,"57,76",John
358,21,"14,34",Nekit
358,22,"38,71",Bjenn
358,23,"35,47",Madness
358,24,"40,73","GRob [NGT]"
358,25,"24,24","jaytea [OMG]"
358,26,"21,67",Spef
358,27,"33,54",jamppa
358,28,"47,53",Zweq
358,29,"42,20",Madness
358,30,"32,80",Tm
358,31,"1:10,37",Kazan
358,32,"42,36",Kazan
358,33,"54,78",John
358,34,"36,32",Zweq
358,35,"2:11,62",Kazan
358,36,"57,08",Zweq
358,37,"53,11",Kazan
358,38,"28,90",Madness
358,39,"38,72",Kazan
358,40,"1:19,64",Zweq
358,41,"38,14",Zweq
358,42,"47,35",Tm
358,43,"55,41",Madness
358,44,"11,46",mr
358,45,"32,45",Bjenn
358,46,"52,44",Zweq
358,47,"19,16",Stini
358,48,"43,48",Kazan
358,49,"37,95",John
358,50,"49,67",Zweq
358,51,"41,79",Kazan
358,52,"24,30",Jarkko
358,53,"17,03",Mielz
358,54,"1:12,89",Kazan
359,1,"14,00",Zweq
359,2,"14,88",Ded
359,3,"17,50",Zweq
359,4,"28,95",Zweq
359,5,"19,79",Jarkko
359,6,"30,19",Spef
359,7,"26,36",Zweq
359,8,"20,53",Spef
359,9,"50,24",Kazan
359,10,"10,65",Spef
359,11,"22,17",Zweq
359,12,"20,65",Honza
359,13,"13,88",Xiphias
359,14,"17,61",Zweq
359,15,"48,82",Zweq
359,16,"1:22,80",Kazan
359,17,"53,41",zaraptor
359,18,"44,24",_Mika
359,19,"35,78",Zweq
359,20,"57,43",Spef
359,21,"14,34",Nekit
359,22,"38,71",Bjenn
359,23,"35,47",Madness
359,24,"40,73","GRob [NGT]"
359,25,"24,24","jaytea [OMG]"
359,26,"21,67",Spef
359,27,"33,54",jamppa
359,28,"47,53",Zweq
359,29,"42,20",Madness
359,30,"32,80",Tm
359,31,"1:10,37",Kazan
359,32,"42,36",Kazan
359,33,"54,78",John
359,34,"36,32",Zweq
359,35,"2:11,62",Kazan
359,36,"57,08",Zweq
359,37,"53,11",Kazan
359,38,"28,90",Madness
359,39,"38,72",Kazan
359,40,"1:19,59",Zweq
359,41,"38,14",Zweq
359,42,"47,35",Tm
359,43,"55,41",Madness
359,44,"11,46",mr
359,45,"32,45",Bjenn
359,46,"52,44",Zweq
359,47,"19,16",Stini
359,48,"43,48",Kazan
359,49,"37,95",John
359,50,"49,67",Zweq
359,51,"41,79",Kazan
359,52,"24,30",Jarkko
359,53,"17,03",Mielz
359,54,"1:12,89",Kazan
360,1,"14,00",Zweq
360,2,"14,88",Ded
360,3,"17,50",Zweq
360,4,"28,95",Zweq
360,5,"19,79",Jarkko
360,6,"30,19",Spef
360,7,"26,36",Zweq
360,8,"20,53",Spef
360,9,"50,24",Kazan
360,10,"10,65",Spef
360,11,"22,17",Zweq
360,12,"20,65",Honza
360,13,"13,88",Xiphias
360,14,"17,61",Zweq
360,15,"48,82",Zweq
360,16,"1:22,80",Kazan
360,17,"53,41",zaraptor
360,18,"44,24",_Mika
360,19,"35,78",Zweq
360,20,"57,30",Spef
360,21,"14,34",Nekit
360,22,"38,71",Bjenn
360,23,"35,47",Madness
360,24,"40,73","GRob [NGT]"
360,25,"24,24","jaytea [OMG]"
360,26,"21,67",Spef
360,27,"33,54",jamppa
360,28,"47,53",Zweq
360,29,"42,20",Madness
360,30,"32,80",Tm
360,31,"1:10,37",Kazan
360,32,"42,36",Kazan
360,33,"54,78",John
360,34,"36,32",Zweq
360,35,"2:11,62",Kazan
360,36,"57,08",Zweq
360,37,"53,11",Kazan
360,38,"28,90",Madness
360,39,"38,72",Kazan
360,40,"1:19,59",Zweq
360,41,"38,14",Zweq
360,42,"47,35",Tm
360,43,"55,41",Madness
360,44,"11,46",mr
360,45,"32,41",Bjenn
360,46,"52,44",Zweq
360,47,"19,16",Stini
360,48,"43,48",Kazan
360,49,"37,95",John
360,50,"49,67",Zweq
360,51,"41,79",Kazan
360,52,"24,30",Jarkko
360,53,"17,03",Mielz
360,54,"1:12,89",Kazan
361,1,"14,00",Zweq
361,2,"14,88",Ded
361,3,"17,50",Zweq
361,4,"28,95",Zweq
361,5,"19,79",Jarkko
361,6,"30,19",Spef
361,7,"26,36",Zweq
361,8,"20,53",Spef
361,9,"50,04",Spef
361,10,"10,65",Spef
361,11,"22,17",Zweq
361,12,"20,65",Honza
361,13,"13,88",Xiphias
361,14,"17,61",Zweq
361,15,"48,82",Zweq
361,16,"1:22,80",Kazan
361,17,"53,41",zaraptor
361,18,"44,24",_Mika
361,19,"35,78",Zweq
361,20,"57,30",Spef
361,21,"14,34",Nekit
361,22,"38,71",Bjenn
361,23,"35,47",Madness
361,24,"40,73","GRob [NGT]"
361,25,"24,24","jaytea [OMG]"
361,26,"21,67",Spef
361,27,"33,54",jamppa
361,28,"47,53",Zweq
361,29,"42,20",Madness
361,30,"32,80",Tm
361,31,"1:10,37",Kazan
361,32,"42,36",Kazan
361,33,"54,78",John
361,34,"36,32",Zweq
361,35,"2:11,62",Kazan
361,36,"57,08",Zweq
361,37,"53,11",Kazan
361,38,"28,90",Madness
361,39,"38,72",Kazan
361,40,"1:19,59",Zweq
361,41,"38,14",Zweq
361,42,"47,35",Tm
361,43,"55,41",Madness
361,44,"11,46",mr
361,45,"32,41",Bjenn
361,46,"52,44",Zweq
361,47,"19,16",Stini
361,48,"43,48",Kazan
361,49,"37,95",John
361,50,"49,67",Zweq
361,51,"41,79",Kazan
361,52,"24,30",Jarkko
361,53,"17,03",Mielz
361,54,"1:12,89",Kazan
362,1,"14,00",Zweq
362,2,"14,88",Ded
362,3,"17,50",Zweq
362,4,"28,95",Zweq
362,5,"19,79",Jarkko
362,6,"30,19",Spef
362,7,"26,36",Zweq
362,8,"20,53",Spef
362,9,"50,04",Spef
362,10,"10,65",Spef
362,11,"22,17",Zweq
362,12,"20,65",Honza
362,13,"13,88",Xiphias
362,14,"17,61",Zweq
362,15,"48,82",Zweq
362,16,"1:22,80",Kazan
362,17,"53,41",zaraptor
362,18,"44,24",_Mika
362,19,"35,78",Zweq
362,20,"57,30",Spef
362,21,"14,34",Nekit
362,22,"38,71",Bjenn
362,23,"35,47",Madness
362,24,"40,73","GRob [NGT]"
362,25,"24,24","jaytea [OMG]"
362,26,"21,67",Spef
362,27,"33,54",jamppa
362,28,"47,53",Zweq
362,29,"42,20",Madness
362,30,"32,80",Tm
362,31,"1:10,37",Kazan
362,32,"42,36",Kazan
362,33,"54,78",John
362,34,"36,32",Zweq
362,35,"2:11,62",Kazan
362,36,"57,08",Zweq
362,37,"53,05",Spef
362,38,"28,90",Madness
362,39,"38,72",Kazan
362,40,"1:19,59",Zweq
362,41,"38,14",Zweq
362,42,"47,35",Tm
362,43,"55,41",Madness
362,44,"11,46",mr
362,45,"32,41",Bjenn
362,46,"52,44",Zweq
362,47,"19,16",Stini
362,48,"43,48",Kazan
362,49,"37,95",John
362,50,"49,67",Zweq
362,51,"41,79",Kazan
362,52,"24,30",Jarkko
362,53,"17,03",Mielz
362,54,"1:12,89",Kazan
363,1,"14,00",Zweq
363,2,"14,88",Ded
363,3,"17,50",Zweq
363,4,"28,95",Zweq
363,5,"19,79",Jarkko
363,6,"30,19",Spef
363,7,"26,36",Zweq
363,8,"20,53",Spef
363,9,"50,04",Spef
363,10,"10,65",Spef
363,11,"22,17",Zweq
363,12,"20,65",Honza
363,13,"13,88",Xiphias
363,14,"17,61",Zweq
363,15,"48,82",Zweq
363,16,"1:22,80",Kazan
363,17,"53,37",Mielz
363,18,"44,24",_Mika
363,19,"35,78",Zweq
363,20,"57,30",Spef
363,21,"14,34",Nekit
363,22,"38,71",Bjenn
363,23,"35,47",Madness
363,24,"40,73","GRob [NGT]"
363,25,"24,24","jaytea [OMG]"
363,26,"21,67",Spef
363,27,"33,54",jamppa
363,28,"47,53",Zweq
363,29,"42,20",Madness
363,30,"32,80",Tm
363,31,"1:10,37",Kazan
363,32,"42,36",Kazan
363,33,"54,78",John
363,34,"36,32",Zweq
363,35,"2:11,62",Kazan
363,36,"57,08",Zweq
363,37,"53,05",Spef
363,38,"28,90",Madness
363,39,"38,72",Kazan
363,40,"1:19,59",Zweq
363,41,"38,14",Zweq
363,42,"47,35",Tm
363,43,"55,41",Madness
363,44,"11,46",mr
363,45,"32,41",Bjenn
363,46,"52,44",Zweq
363,47,"19,16",Stini
363,48,"43,48",Kazan
363,49,"37,95",John
363,50,"49,67",Zweq
363,51,"41,79",Kazan
363,52,"24,30",Jarkko
363,53,"17,03",Mielz
363,54,"1:12,89",Kazan
364,1,"14,00",Zweq
364,2,"14,88",Ded
364,3,"17,50",Zweq
364,4,"28,95",Zweq
364,5,"19,79",Jarkko
364,6,"30,19",Spef
364,7,"26,36",Zweq
364,8,"20,53",Spef
364,9,"50,04",Spef
364,10,"10,65",Spef
364,11,"22,17",Zweq
364,12,"20,65",Honza
364,13,"13,88",Xiphias
364,14,"17,61",Zweq
364,15,"48,82",Zweq
364,16,"1:22,80",Kazan
364,17,"53,37",Mielz
364,18,"44,24",_Mika
364,19,"35,78",Zweq
364,20,"57,30",Spef
364,21,"14,34",Nekit
364,22,"38,71",Bjenn
364,23,"35,47",Madness
364,24,"40,73","GRob [NGT]"
364,25,"24,24","jaytea [OMG]"
364,26,"21,67",Spef
364,27,"33,26",Kiiwi
364,28,"47,53",Zweq
364,29,"42,20",Madness
364,30,"32,80",Tm
364,31,"1:10,37",Kazan
364,32,"42,36",Kazan
364,33,"54,78",John
364,34,"36,32",Zweq
364,35,"2:11,62",Kazan
364,36,"57,08",Zweq
364,37,"53,05",Spef
364,38,"28,90",Madness
364,39,"38,72",Kazan
364,40,"1:19,59",Zweq
364,41,"38,14",Zweq
364,42,"47,35",Tm
364,43,"55,41",Madness
364,44,"11,46",mr
364,45,"32,41",Bjenn
364,46,"52,44",Zweq
364,47,"19,16",Stini
364,48,"43,48",Kazan
364,49,"37,95",John
364,50,"49,67",Zweq
364,51,"41,79",Kazan
364,52,"24,30",Jarkko
364,53,"17,03",Mielz
364,54,"1:12,89",Kazan
365,1,"14,00",Zweq
365,2,"14,88",Ded
365,3,"17,50",Zweq
365,4,"28,95",Zweq
365,5,"19,79",Jarkko
365,6,"30,19",Spef
365,7,"26,36",Zweq
365,8,"20,53",Spef
365,9,"50,04",Spef
365,10,"10,65",Spef
365,11,"22,17",Zweq
365,12,"20,65",Honza
365,13,"13,88",Xiphias
365,14,"17,61",Zweq
365,15,"48,82",Zweq
365,16,"1:22,80",Kazan
365,17,"53,37",Mielz
365,18,"44,24",_Mika
365,19,"35,78",Zweq
365,20,"57,25",Spef
365,21,"14,34",Nekit
365,22,"38,71",Bjenn
365,23,"35,47",Madness
365,24,"40,73","GRob [NGT]"
365,25,"24,24","jaytea [OMG]"
365,26,"21,67",Spef
365,27,"33,26",Kiiwi
365,28,"47,53",Zweq
365,29,"42,20",Madness
365,30,"32,80",Tm
365,31,"1:10,37",Kazan
365,32,"42,36",Kazan
365,33,"54,78",John
365,34,"36,32",Zweq
365,35,"2:11,62",Kazan
365,36,"57,08",Zweq
365,37,"53,05",Spef
365,38,"28,90",Madness
365,39,"38,72",Kazan
365,40,"1:19,59",Zweq
365,41,"38,14",Zweq
365,42,"47,30",Thundr-
365,43,"55,41",Madness
365,44,"11,46",mr
365,45,"32,41",Bjenn
365,46,"52,44",Zweq
365,47,"19,16",Stini
365,48,"43,48",Kazan
365,49,"37,95",John
365,50,"49,67",Zweq
365,51,"41,79",Kazan
365,52,"24,30",Jarkko
365,53,"17,03",Mielz
365,54,"1:12,89",Kazan
366,1,"14,00",Zweq
366,2,"14,88",Ded
366,3,"17,50",Zweq
366,4,"28,95",Zweq
366,5,"19,79",Jarkko
366,6,"30,19",Spef
366,7,"26,36",Zweq
366,8,"20,53",Spef
366,9,"50,04",Spef
366,10,"10,60",Zweq
366,11,"22,17",Zweq
366,12,"20,65",Honza
366,13,"13,88",Xiphias
366,14,"17,61",Zweq
366,15,"48,82",Zweq
366,16,"1:22,80",Kazan
366,17,"53,37",Mielz
366,18,"44,24",_Mika
366,19,"35,78",Zweq
366,20,"57,25",Spef
366,21,"14,34",Nekit
366,22,"38,71",Bjenn
366,23,"35,47",Madness
366,24,"40,73","GRob [NGT]"
366,25,"24,24","jaytea [OMG]"
366,26,"21,67",Spef
366,27,"33,26",Kiiwi
366,28,"47,53",Zweq
366,29,"42,20",Madness
366,30,"32,80",Tm
366,31,"1:10,37",Kazan
366,32,"42,36",Kazan
366,33,"54,78",John
366,34,"36,32",Zweq
366,35,"2:11,62",Kazan
366,36,"57,08",Zweq
366,37,"53,05",Spef
366,38,"28,90",Madness
366,39,"38,72",Kazan
366,40,"1:19,59",Zweq
366,41,"38,14",Zweq
366,42,"47,30",Thundr-
366,43,"55,41",Madness
366,44,"11,46",mr
366,45,"32,41",Bjenn
366,46,"52,44",Zweq
366,47,"19,16",Stini
366,48,"43,48",Kazan
366,49,"37,95",John
366,50,"49,67",Zweq
366,51,"41,79",Kazan
366,52,"24,30",Jarkko
366,53,"17,03",Mielz
366,54,"1:12,89",Kazan
367,1,"14,00",Zweq
367,2,"14,88",Ded
367,3,"17,50",Zweq
367,4,"28,95",Zweq
367,5,"19,79",Jarkko
367,6,"30,17",Bjenn
367,7,"26,36",Zweq
367,8,"20,53",Spef
367,9,"50,04",Spef
367,10,"10,50",Spef
367,11,"22,17",Zweq
367,12,"20,65",Honza
367,13,"13,88",Xiphias
367,14,"17,61",Zweq
367,15,"48,82",Zweq
367,16,"1:22,80",Kazan
367,17,"53,37",Mielz
367,18,"44,24",_Mika
367,19,"35,78",Zweq
367,20,"57,25",Spef
367,21,"14,34",Nekit
367,22,"38,71",Bjenn
367,23,"35,47",Madness
367,24,"40,73","GRob [NGT]"
367,25,"24,24","jaytea [OMG]"
367,26,"21,67",Spef
367,27,"33,26",Kiiwi
367,28,"47,53",Zweq
367,29,"42,20",Madness
367,30,"32,80",Tm
367,31,"1:10,37",Kazan
367,32,"42,36",Kazan
367,33,"54,78",John
367,34,"36,32",Zweq
367,35,"2:11,62",Kazan
367,36,"56,80",Kazan
367,37,"53,05",Spef
367,38,"28,90",Madness
367,39,"38,72",Kazan
367,40,"1:19,59",Zweq
367,41,"38,14",Zweq
367,42,"47,30",Thundr-
367,43,"55,41",Madness
367,44,"11,46",mr
367,45,"32,41",Bjenn
367,46,"52,44",Zweq
367,47,"19,16",Stini
367,48,"43,48",Kazan
367,49,"37,95",John
367,50,"49,67",Zweq
367,51,"41,79",Kazan
367,52,"24,30",Jarkko
367,53,"17,03",Mielz
367,54,"1:12,89",Kazan
368,1,"14,00",Zweq
368,2,"14,88",Ded
368,3,"17,50",Zweq
368,4,"28,95",Zweq
368,5,"19,79",Jarkko
368,6,"29,91",Spef
368,7,"26,36",Zweq
368,8,"20,53",Spef
368,9,"50,04",Spef
368,10,"10,50",Spef
368,11,"22,17",Zweq
368,12,"20,65",Honza
368,13,"13,88",Xiphias
368,14,"17,61",Zweq
368,15,"48,82",Zweq
368,16,"1:22,80",Kazan
368,17,"52,95",Mielz
368,18,"44,24",_Mika
368,19,"35,78",Zweq
368,20,"57,25",Spef
368,21,"14,34",Nekit
368,22,"38,71",Bjenn
368,23,"35,47",Madness
368,24,"40,26",Spef
368,25,"24,24","jaytea [OMG]"
368,26,"21,67",Spef
368,27,"33,26",Kiiwi
368,28,"47,53",Zweq
368,29,"42,20",Madness
368,30,"32,80",Tm
368,31,"1:10,37",Kazan
368,32,"42,36",Kazan
368,33,"54,54",Spef
368,34,"36,32",Zweq
368,35,"2:11,62",Kazan
368,36,"56,80",Kazan
368,37,"53,05",Spef
368,38,"28,90",Madness
368,39,"38,72",Kazan
368,40,"1:19,59",Zweq
368,41,"38,14",Zweq
368,42,"47,30",Thundr-
368,43,"55,41",Madness
368,44,"11,46",mr
368,45,"32,41",Bjenn
368,46,"52,44",Zweq
368,47,"19,16",Stini
368,48,"43,48",Kazan
368,49,"37,95",John
368,50,"49,67",Zweq
368,51,"41,79",Kazan
368,52,"24,30",Jarkko
368,53,"17,03",Mielz
368,54,"1:12,89",Kazan
369,1,"14,00",Zweq
369,2,"14,88",Ded
369,3,"17,50",Zweq
369,4,"28,95",Zweq
369,5,"19,79",Jarkko
369,6,"29,91",Spef
369,7,"26,36",Zweq
369,8,"20,53",Spef
369,9,"50,04",Spef
369,10,"10,50",Spef
369,11,"22,17",Zweq
369,12,"20,65",Honza
369,13,"13,88",Xiphias
369,14,"17,61",Zweq
369,15,"48,82",Zweq
369,16,"1:22,80",Kazan
369,17,"52,95",Mielz
369,18,"44,24",_Mika
369,19,"35,78",Zweq
369,20,"57,25",Spef
369,21,"14,34",Nekit
369,22,"38,71",Bjenn
369,23,"35,47",Madness
369,24,"40,26",Spef
369,25,"24,24","jaytea [OMG]"
369,26,"21,67",Spef
369,27,"33,26",Kiiwi
369,28,"47,53",Zweq
369,29,"42,20",Madness
369,30,"32,80",Tm
369,31,"1:10,37",Kazan
369,32,"42,36",Kazan
369,33,"54,54",Spef
369,34,"36,32",Zweq
369,35,"2:11,62",Kazan
369,36,"56,80",Kazan
369,37,"53,05",Spef
369,38,"28,90",Madness
369,39,"38,72",Kazan
369,40,"1:19,59",Zweq
369,41,"38,14",Zweq
369,42,"47,30",Thundr-
369,43,"55,41",Madness
369,44,"11,46",mr
369,45,"32,40",Nekit
369,46,"52,44",Zweq
369,47,"19,16",Stini
369,48,"43,48",Kazan
369,49,"37,95",John
369,50,"49,67",Zweq
369,51,"41,79",Kazan
369,52,"24,30",Jarkko
369,53,"17,03",Mielz
369,54,"1:12,89",Kazan
370,1,"14,00",Zweq
370,2,"14,88",Ded
370,3,"17,50",Zweq
370,4,"28,95",Zweq
370,5,"19,79",Jarkko
370,6,"29,91",Spef
370,7,"26,36",Zweq
370,8,"20,53",Spef
370,9,"50,04",Spef
370,10,"10,50",Spef
370,11,"22,17",Zweq
370,12,"20,65",Honza
370,13,"13,87",Spef
370,14,"17,61",Zweq
370,15,"48,82",Zweq
370,16,"1:22,80",Kazan
370,17,"52,95",Mielz
370,18,"44,24",_Mika
370,19,"35,78",Zweq
370,20,"57,25",Spef
370,21,"14,34",Nekit
370,22,"38,71",Bjenn
370,23,"35,47",Madness
370,24,"40,26",Spef
370,25,"24,18",Spef
370,26,"21,67",Spef
370,27,"33,26",Kiiwi
370,28,"47,53",Zweq
370,29,"42,20",Madness
370,30,"32,80",Tm
370,31,"1:10,37",Kazan
370,32,"42,36",Kazan
370,33,"54,54",Spef
370,34,"36,32",Zweq
370,35,"2:11,62",Kazan
370,36,"56,80",Kazan
370,37,"53,05",Spef
370,38,"28,90",Madness
370,39,"38,72",Kazan
370,40,"1:19,59",Zweq
370,41,"38,14",Zweq
370,42,"47,30",Thundr-
370,43,"55,41",Madness
370,44,"11,46",mr
370,45,"32,40",Nekit
370,46,"52,44",Zweq
370,47,"19,16",Stini
370,48,"43,48",Kazan
370,49,"37,95",John
370,50,"49,67",Zweq
370,51,"41,79",Kazan
370,52,"24,30",Jarkko
370,53,"17,03",Mielz
370,54,"1:12,89",Kazan
371,1,"14,00",Zweq
371,2,"14,88",Ded
371,3,"17,50",Zweq
371,4,"28,95",Zweq
371,5,"19,79",Jarkko
371,6,"29,91",Spef
371,7,"26,36",Zweq
371,8,"20,53",Spef
371,9,"50,04",Spef
371,10,"10,50",Spef
371,11,"22,17",Zweq
371,12,"20,65",Honza
371,13,"13,87",Spef
371,14,"17,61",Zweq
371,15,"48,82",Zweq
371,16,"1:22,80",Kazan
371,17,"52,95",Mielz
371,18,"44,24",_Mika
371,19,"35,78",Zweq
371,20,"57,25",Spef
371,21,"14,34",Nekit
371,22,"38,71",Bjenn
371,23,"35,47",Madness
371,24,"40,26",Spef
371,25,"24,18",Spef
371,26,"21,67",Spef
371,27,"33,26",Kiiwi
371,28,"47,53",Zweq
371,29,"42,20",Madness
371,30,"32,80",Tm
371,31,"1:10,37",Kazan
371,32,"42,36",Kazan
371,33,"54,54",Spef
371,34,"36,32",Zweq
371,35,"2:11,62",Kazan
371,36,"56,80",Kazan
371,37,"53,05",Spef
371,38,"28,90",Madness
371,39,"38,72",Kazan
371,40,"1:19,59",Zweq
371,41,"38,14",Zweq
371,42,"47,30",Thundr-
371,43,"55,41",Madness
371,44,"11,45","bene [WAW]"
371,45,"32,40",Nekit
371,46,"52,44",Zweq
371,47,"19,16",Stini
371,48,"43,48",Kazan
371,49,"37,95",John
371,50,"49,67",Zweq
371,51,"41,79",Kazan
371,52,"24,30",Jarkko
371,53,"17,03",Mielz
371,54,"1:12,89",Kazan
372,1,"14,00",Zweq
372,2,"14,88",Ded
372,3,"17,50",Zweq
372,4,"28,95",Zweq
372,5,"19,79",Jarkko
372,6,"29,91",Spef
372,7,"26,36",Zweq
372,8,"20,53",Spef
372,9,"50,04",Spef
372,10,"10,50",Spef
372,11,"22,17",Zweq
372,12,"20,65",Honza
372,13,"13,87",Spef
372,14,"17,61",Zweq
372,15,"48,82",Zweq
372,16,"1:22,80",Kazan
372,17,"52,95",Mielz
372,18,"44,24",_Mika
372,19,"35,78",Zweq
372,20,"57,25",Spef
372,21,"14,34",Nekit
372,22,"38,55",Kazan
372,23,"35,47",Madness
372,24,"40,26",Spef
372,25,"24,18",Spef
372,26,"21,67",Spef
372,27,"33,26",Kiiwi
372,28,"47,53",Zweq
372,29,"42,20",Madness
372,30,"32,80",Tm
372,31,"1:10,37",Kazan
372,32,"42,36",Kazan
372,33,"54,54",Spef
372,34,"36,32",Zweq
372,35,"2:11,62",Kazan
372,36,"56,80",Kazan
372,37,"53,05",Spef
372,38,"28,90",Madness
