table,lev,lev_name,time,kuski
247,47,Enigma,"19,16",Stini
247,48,Downhill,"46,35","Luther [IE]"
247,49,"What the Heck","38,18",John
247,50,"Expert System","53,39",TorInge
247,51,"Tricks Abound","42,97",John
247,52,"Hang Tight","24,85",TorInge
247,53,Hooked,"17,14",TorInge
247,54,"Apple Harvest","1:24,96",TorInge
248,1,"Warm Up","14,05",Karlis
248,2,"Flat Track","15,13",Dariuz
248,3,"Twin Peaks","17,83",TorInge
248,4,"Over and Under","29,91",Axxu
248,5,"Uphill Battle","19,98",Jarkko
248,6,"Long Haul","30,61",John
248,7,"Hi Flyer","33,07",TorInge
248,8,Tag,"20,84",TorInge
248,9,"Tunnel Terror","56,93",Zweq
248,10,"The Steppes","11,51",Dariuz
248,11,"Gravity Ride","23,11",TorInge
248,12,"Islands in the Sky","20,80",Krus
248,13,"Hill Legend","15,13",Axxu
248,14,Loop-de-Loop,"17,63",TorInge
248,15,"Serpents Tale","52,22",TorInge
248,16,"New Wave","1:26,40",Luther
248,17,Labyrinth,"54,37",TorInge
248,18,Spiral,"44,51",Phillip
248,19,Turnaround,"36,73",milagros
248,20,"Upside Down","58,67",TorInge
248,21,Hangman,"14,48",Karlis
248,22,Slalom,"38,96",TorInge
248,23,"Quick Round","36,17",John
248,24,"Ramp Frenzy","51,08",TorInge
248,25,Precarious,"24,41",Raven
248,26,Circuitous,"22,16",Jalli
248,27,"Shelf Life","34,81",mr
248,28,"Bounce Back","50,52",John
248,29,Headbanger,"43,50",TorInge
248,30,Pipe,"32,96",Tm
248,31,"Animal Farm","1:16,04","Xiphias [AT]"
248,32,"Steep Corner","43,00",Raven
248,33,Zig-Zag,"58,18",TorInge
248,34,"Bumpy Journey","36,61",Luther
248,35,"Labyrinth Pro","2:16,82",TorInge
248,36,"Fruit in the Den","57,58",TorInge
248,37,Jaws,"53,42",Zweq
248,38,Curvaceous,"29,25",Jalli
248,39,Haircut,"39,63",Stini
248,40,"Double Trouble","1:23,36",TorInge
248,41,Framework,"38,78",John
248,42,Enduro,"47,45",John
248,43,"He He","56,61",TorInge
248,44,Freefall,"11,53",Bokhylle
248,45,Sink,"32,62",Zweq
248,46,Bowling,"54,29",Zweq
248,47,Enigma,"19,16",Stini
248,48,Downhill,"46,29",Zweq
248,49,"What the Heck","38,18",John
248,50,"Expert System","53,39",TorInge
248,51,"Tricks Abound","42,97",John
248,52,"Hang Tight","24,85",TorInge
248,53,Hooked,"17,14",TorInge
248,54,"Apple Harvest","1:23,35",John
249,1,"Warm Up","14,05",Karlis
249,2,"Flat Track","15,13",Dariuz
249,3,"Twin Peaks","17,82",Jarkko
249,4,"Over and Under","29,91",Axxu
249,5,"Uphill Battle","19,98",Jarkko
249,6,"Long Haul","30,61",John
249,7,"Hi Flyer","33,01",John
249,8,Tag,"20,84",TorInge
249,9,"Tunnel Terror","56,93",Zweq
249,10,"The Steppes","11,51",Dariuz
249,11,"Gravity Ride","23,11",TorInge
249,12,"Islands in the Sky","20,80",Krus
249,13,"Hill Legend","15,13",Axxu
249,14,Loop-de-Loop,"17,63",TorInge
249,15,"Serpents Tale","52,22",TorInge
249,16,"New Wave","1:25,67",Zweq
249,17,Labyrinth,"54,37",TorInge
249,18,Spiral,"44,51",Phillip
249,19,Turnaround,"36,73",milagros
249,20,"Upside Down","58,67",TorInge
249,21,Hangman,"14,48",Karlis
249,22,Slalom,"38,96",TorInge
249,23,"Quick Round","36,17",John
249,24,"Ramp Frenzy","51,08",TorInge
249,25,Precarious,"24,41",Raven
249,26,Circuitous,"22,16",Jalli
249,27,"Shelf Life","34,81",mr
249,28,"Bounce Back","50,52",John
249,29,Headbanger,"43,50",TorInge
249,30,Pipe,"32,96",Tm
249,31,"Animal Farm","1:16,04","Xiphias [AT]"
249,32,"Steep Corner","43,00",Raven
249,33,Zig-Zag,"58,18",TorInge
249,34,"Bumpy Journey","36,60",Zweq
249,35,"Labyrinth Pro","2:16,35",John
249,36,"Fruit in the Den","57,58",TorInge
249,37,Jaws,"53,42",Zweq
249,38,Curvaceous,"29,25",Jalli
249,39,Haircut,"39,63",Stini
249,40,"Double Trouble","1:23,36",TorInge
249,41,Framework,"38,78",John
249,42,Enduro,"47,45",John
249,43,"He He","56,61",TorInge
249,44,Freefall,"11,53",Bokhylle
249,45,Sink,"32,62",Zweq
249,46,Bowling,"53,63",ramone
249,47,Enigma,"19,16",Stini
249,48,Downhill,"45,35",Zweq
249,49,"What the Heck","38,18",John
249,50,"Expert System","53,39",TorInge
249,51,"Tricks Abound","42,97",John
249,52,"Hang Tight","24,85",TorInge
249,53,Hooked,"17,14",TorInge
249,54,"Apple Harvest","1:23,35",John
250,1,"Warm Up","14,05",Karlis
250,2,"Flat Track","15,13",Dariuz
250,3,"Twin Peaks","17,82",Jarkko
250,4,"Over and Under","29,91",Axxu
250,5,"Uphill Battle","19,98",Jarkko
250,6,"Long Haul","30,61",John
250,7,"Hi Flyer","33,01",John
250,8,Tag,"20,84",TorInge
250,9,"Tunnel Terror","56,93",Zweq
250,10,"The Steppes","11,51",Dariuz
250,11,"Gravity Ride","23,11",TorInge
250,12,"Islands in the Sky","20,80",Krus
250,13,"Hill Legend","15,13",Axxu
250,14,Loop-de-Loop,"17,63",TorInge
250,15,"Serpents Tale","52,22",TorInge
250,16,"New Wave","1:25,32",John
250,17,Labyrinth,"54,34",TorInge
250,18,Spiral,"44,51",Phillip
250,19,Turnaround,"36,54",Zweq
250,20,"Upside Down","58,67",TorInge
250,21,Hangman,"14,48",Karlis
250,22,Slalom,"38,96",TorInge
250,23,"Quick Round","36,17",John
250,24,"Ramp Frenzy","51,08",TorInge
250,25,Precarious,"24,41",Raven
250,26,Circuitous,"22,16",Jalli
250,27,"Shelf Life","34,72",TorInge
250,28,"Bounce Back","50,52",John
250,29,Headbanger,"43,50",TorInge
250,30,Pipe,"32,96",Tm
250,31,"Animal Farm","1:16,04","Xiphias [AT]"
250,32,"Steep Corner","43,00",Raven
250,33,Zig-Zag,"58,18",TorInge
250,34,"Bumpy Journey","36,60",Zweq
250,35,"Labyrinth Pro","2:16,23",TorInge
250,36,"Fruit in the Den","57,58",TorInge
250,37,Jaws,"53,42",Zweq
250,38,Curvaceous,"29,25",Jalli
250,39,Haircut,"39,63",Stini
250,40,"Double Trouble","1:23,36",TorInge
250,41,Framework,"38,78",John
250,42,Enduro,"47,45",John
250,43,"He He","56,61",TorInge
250,44,Freefall,"11,53",Bokhylle
250,45,Sink,"32,60","proDigy [POL]"
250,46,Bowling,"53,63",ramone
250,47,Enigma,"19,16",Stini
250,48,Downhill,"45,35",Zweq
250,49,"What the Heck","38,18",John
250,50,"Expert System","53,39",TorInge
250,51,"Tricks Abound","42,97",John
250,52,"Hang Tight","24,85",TorInge
250,53,Hooked,"17,14",TorInge
250,54,"Apple Harvest","1:23,35",John
251,1,"Warm Up","14,05",Karlis
251,2,"Flat Track","15,13",Dariuz
251,3,"Twin Peaks","17,82",Jarkko
251,4,"Over and Under","29,91",Axxu
251,5,"Uphill Battle","19,98",Jarkko
251,6,"Long Haul","30,61",John
251,7,"Hi Flyer","33,01",John
251,8,Tag,"20,84",TorInge
251,9,"Tunnel Terror","56,93",Zweq
251,10,"The Steppes","11,51",Dariuz
251,11,"Gravity Ride","23,11",TorInge
251,12,"Islands in the Sky","20,80",Krus
251,13,"Hill Legend","15,13",Axxu
251,14,Loop-de-Loop,"17,63",TorInge
251,15,"Serpents Tale","52,22",TorInge
251,16,"New Wave","1:25,32",John
251,17,Labyrinth,"54,34",TorInge
251,18,Spiral,"44,51",Phillip
251,19,Turnaround,"36,49",Zweq
251,20,"Upside Down","58,67",TorInge
251,21,Hangman,"14,48",Karlis
251,22,Slalom,"38,96",TorInge
251,23,"Quick Round","36,17",John
251,24,"Ramp Frenzy","51,08",TorInge
251,25,Precarious,"24,41",Raven
251,26,Circuitous,"22,16",Jalli
251,27,"Shelf Life","34,72",TorInge
251,28,"Bounce Back","50,52",John
251,29,Headbanger,"43,50",TorInge
251,30,Pipe,"32,96",Tm
251,31,"Animal Farm","1:16,04","Xiphias [AT]"
251,32,"Steep Corner","43,00",Raven
251,33,Zig-Zag,"58,18",TorInge
251,34,"Bumpy Journey","36,60",Zweq
251,35,"Labyrinth Pro","2:16,23",TorInge
251,36,"Fruit in the Den","57,58",TorInge
251,37,Jaws,"53,42",Zweq
251,38,Curvaceous,"29,25",Jalli
251,39,Haircut,"39,63",Stini
251,40,"Double Trouble","1:23,36",TorInge
251,41,Framework,"38,78",John
251,42,Enduro,"47,45",John
251,43,"He He","56,61",TorInge
251,44,Freefall,"11,53",Bokhylle
251,45,Sink,"32,60","proDigy [POL]"
251,46,Bowling,"53,63",ramone
251,47,Enigma,"19,16",Stini
251,48,Downhill,"45,35",Zweq
251,49,"What the Heck","38,18",John
251,50,"Expert System","53,39",TorInge
251,51,"Tricks Abound","42,97",John
251,52,"Hang Tight","24,85",TorInge
251,53,Hooked,"17,14",TorInge
251,54,"Apple Harvest","1:23,35",John
252,1,"Warm Up","14,05",Karlis
252,2,"Flat Track","15,13",Dariuz
252,3,"Twin Peaks","17,82",Jarkko
252,4,"Over and Under","29,91",Axxu
252,5,"Uphill Battle","19,98",Jarkko
252,6,"Long Haul","30,61",John
252,7,"Hi Flyer","33,01",John
252,8,Tag,"20,84",TorInge
252,9,"Tunnel Terror","56,93",Zweq
252,10,"The Steppes","11,51",Dariuz
252,11,"Gravity Ride","23,11",TorInge
252,12,"Islands in the Sky","20,80",Krus
252,13,"Hill Legend","15,13",Axxu
252,14,Loop-de-Loop,"17,63",TorInge
252,15,"Serpents Tale","52,22",TorInge
252,16,"New Wave","1:25,32",John
252,17,Labyrinth,"54,34",TorInge
252,18,Spiral,"44,51",Phillip
252,19,Turnaround,"36,49",Zweq
252,20,"Upside Down","58,67",TorInge
252,21,Hangman,"14,48",Karlis
252,22,Slalom,"38,96",TorInge
252,23,"Quick Round","36,17",John
252,24,"Ramp Frenzy","51,08",TorInge
252,25,Precarious,"24,41",Raven
252,26,Circuitous,"22,16",Jalli
252,27,"Shelf Life","34,72",TorInge
252,28,"Bounce Back","50,52",John
252,29,Headbanger,"43,50",TorInge
252,30,Pipe,"32,96",Tm
252,31,"Animal Farm","1:15,82","Xiphias [AT]"
252,32,"Steep Corner","43,00",Raven
252,33,Zig-Zag,"58,18",TorInge
252,34,"Bumpy Journey","36,60",Zweq
252,35,"Labyrinth Pro","2:16,23",TorInge
252,36,"Fruit in the Den","57,58",TorInge
252,37,Jaws,"53,42",Zweq
252,38,Curvaceous,"29,25",Jalli
252,39,Haircut,"39,49",John
252,40,"Double Trouble","1:23,36",TorInge
252,41,Framework,"38,78",John
252,42,Enduro,"47,45",John
252,43,"He He","56,61",TorInge
252,44,Freefall,"11,53",Bokhylle
252,45,Sink,"32,60","proDigy [POL]"
252,46,Bowling,"53,63",ramone
252,47,Enigma,"19,16",Stini
252,48,Downhill,"45,35",Zweq
252,49,"What the Heck","38,18",John
252,50,"Expert System","53,39",TorInge
252,51,"Tricks Abound","42,97",John
252,52,"Hang Tight","24,85",TorInge
252,53,Hooked,"17,14",TorInge
252,54,"Apple Harvest","1:23,35",John
253,1,"Warm Up","14,05",Karlis
253,2,"Flat Track","15,13",Dariuz
253,3,"Twin Peaks","17,82",Jarkko
253,4,"Over and Under","29,91",Axxu
253,5,"Uphill Battle","19,98",Jarkko
253,6,"Long Haul","30,61",John
253,7,"Hi Flyer","33,01",John
253,8,Tag,"20,84",TorInge
253,9,"Tunnel Terror","56,93",Zweq
253,10,"The Steppes","11,51",Dariuz
253,11,"Gravity Ride","23,11",TorInge
253,12,"Islands in the Sky","20,80",Krus
253,13,"Hill Legend","14,99",John
253,14,Loop-de-Loop,"17,63",TorInge
253,15,"Serpents Tale","52,03",John
253,16,"New Wave","1:25,32",John
253,17,Labyrinth,"54,34",TorInge
253,18,Spiral,"44,51",Phillip
253,19,Turnaround,"36,49",Zweq
253,20,"Upside Down","58,67",TorInge
253,21,Hangman,"14,48",Karlis
253,22,Slalom,"38,96",TorInge
253,23,"Quick Round","36,17",John
253,24,"Ramp Frenzy","51,08",TorInge
253,25,Precarious,"24,41",Raven
253,26,Circuitous,"22,16",Jalli
253,27,"Shelf Life","34,72",TorInge
253,28,"Bounce Back","50,52",John
253,29,Headbanger,"43,50",TorInge
253,30,Pipe,"32,96",Tm
253,31,"Animal Farm","1:15,82","Xiphias [AT]"
253,32,"Steep Corner","43,00",Raven
253,33,Zig-Zag,"58,18",TorInge
253,34,"Bumpy Journey","36,60",Zweq
253,35,"Labyrinth Pro","2:16,23",TorInge
253,36,"Fruit in the Den","57,58",TorInge
253,37,Jaws,"53,42",Zweq
253,38,Curvaceous,"29,25",Jalli
253,39,Haircut,"39,49",John
253,40,"Double Trouble","1:23,36",TorInge
253,41,Framework,"38,78",John
253,42,Enduro,"47,45",John
253,43,"He He","56,61",TorInge
253,44,Freefall,"11,53",Bokhylle
253,45,Sink,"32,60","proDigy [POL]"
253,46,Bowling,"53,63",ramone
253,47,Enigma,"19,16",Stini
253,48,Downhill,"45,35",Zweq
253,49,"What the Heck","38,18",John
253,50,"Expert System","53,39",TorInge
253,51,"Tricks Abound","42,97",John
253,52,"Hang Tight","24,85",TorInge
253,53,Hooked,"17,14",TorInge
253,54,"Apple Harvest","1:23,35",John
254,1,"Warm Up","14,05",Karlis
254,2,"Flat Track","15,13",Dariuz
254,3,"Twin Peaks","17,82",Jarkko
254,4,"Over and Under","29,91",Axxu
254,5,"Uphill Battle","19,98",Jarkko
254,6,"Long Haul","30,61",John
254,7,"Hi Flyer","33,01",John
254,8,Tag,"20,84",TorInge
254,9,"Tunnel Terror","56,93",Zweq
254,10,"The Steppes","11,51",Dariuz
254,11,"Gravity Ride","23,11",TorInge
254,12,"Islands in the Sky","20,80",Krus
254,13,"Hill Legend","14,99",John
254,14,Loop-de-Loop,"17,63",TorInge
254,15,"Serpents Tale","52,03",John
254,16,"New Wave","1:25,32",John
254,17,Labyrinth,"54,34",TorInge
254,18,Spiral,"44,51",Phillip
254,19,Turnaround,"36,49",Zweq
254,20,"Upside Down","58,67",TorInge
254,21,Hangman,"14,48",Karlis
254,22,Slalom,"38,96",TorInge
254,23,"Quick Round","36,17",John
254,24,"Ramp Frenzy","51,08",TorInge
254,25,Precarious,"24,41",Raven
254,26,Circuitous,"22,16",Jalli
254,27,"Shelf Life","34,72",TorInge
254,28,"Bounce Back","50,52",John
254,29,Headbanger,"43,50",TorInge
254,30,Pipe,"32,96",Tm
254,31,"Animal Farm","1:15,82","Xiphias [AT]"
254,32,"Steep Corner","42,97",Axxu
254,33,Zig-Zag,"58,18",TorInge
254,34,"Bumpy Journey","36,60",Zweq
254,35,"Labyrinth Pro","2:16,23",TorInge
254,36,"Fruit in the Den","57,58",TorInge
254,37,Jaws,"53,42",Zweq
254,38,Curvaceous,"29,20",John
254,39,Haircut,"39,49",John
254,40,"Double Trouble","1:23,36",TorInge
254,41,Framework,"38,78",John
254,42,Enduro,"47,45",John
254,43,"He He","56,61",TorInge
254,44,Freefall,"11,53",Bokhylle
254,45,Sink,"32,60","proDigy [POL]"
254,46,Bowling,"53,63",ramone
254,47,Enigma,"19,16",Stini
254,48,Downhill,"45,35",Zweq
254,49,"What the Heck","38,18",John
254,50,"Expert System","53,39",TorInge
254,51,"Tricks Abound","42,77",OtorK
254,52,"Hang Tight","24,85",TorInge
254,53,Hooked,"17,14",TorInge
254,54,"Apple Harvest","1:23,35",John
255,1,"Warm Up","14,05",Karlis
255,2,"Flat Track","15,13",Dariuz
255,3,"Twin Peaks","17,82",Jarkko
255,4,"Over and Under","29,91",Axxu
255,5,"Uphill Battle","19,98",Jarkko
255,6,"Long Haul","30,61",John
255,7,"Hi Flyer","33,01",John
255,8,Tag,"20,84",TorInge
255,9,"Tunnel Terror","56,93",Zweq
255,10,"The Steppes","11,51",Dariuz
255,11,"Gravity Ride","23,11",TorInge
255,12,"Islands in the Sky","20,80",Krus
255,13,"Hill Legend","14,99",John
255,14,Loop-de-Loop,"17,63",TorInge
255,15,"Serpents Tale","52,03",John
255,16,"New Wave","1:25,32",John
255,17,Labyrinth,"54,34",TorInge
255,18,Spiral,"44,51",Phillip
255,19,Turnaround,"36,49",Zweq
255,20,"Upside Down","58,67",TorInge
255,21,Hangman,"14,46",zyntifox
255,22,Slalom,"38,96",TorInge
255,23,"Quick Round","36,17",John
255,24,"Ramp Frenzy","51,08",TorInge
255,25,Precarious,"24,41",Raven
255,26,Circuitous,"22,16",Jalli
255,27,"Shelf Life","34,72",TorInge
255,28,"Bounce Back","50,52",John
255,29,Headbanger,"43,43",John
255,30,Pipe,"32,96",Tm
255,31,"Animal Farm","1:14,34",Zweq
255,32,"Steep Corner","42,97",Axxu
255,33,Zig-Zag,"58,18",TorInge
255,34,"Bumpy Journey","36,60",Zweq
255,35,"Labyrinth Pro","2:16,23",TorInge
255,36,"Fruit in the Den","57,58",TorInge
255,37,Jaws,"53,42",Zweq
255,38,Curvaceous,"29,20",John
255,39,Haircut,"39,49",John
255,40,"Double Trouble","1:23,36",TorInge
255,41,Framework,"38,78",John
255,42,Enduro,"47,45",John
255,43,"He He","56,61",TorInge
255,44,Freefall,"11,53",Bokhylle
255,45,Sink,"32,60","proDigy [POL]"
255,46,Bowling,"53,63",ramone
255,47,Enigma,"19,16",Stini
255,48,Downhill,"45,35",Zweq
255,49,"What the Heck","38,18",John
255,50,"Expert System","53,39",TorInge
255,51,"Tricks Abound","42,77",OtorK
255,52,"Hang Tight","24,85",TorInge
255,53,Hooked,"17,14",TorInge
255,54,"Apple Harvest","1:23,35",John
256,1,"Warm Up","14,05",Karlis
256,2,"Flat Track","15,09",Dariuz
256,3,"Twin Peaks","17,82",Jarkko
256,4,"Over and Under","29,91",Axxu
256,5,"Uphill Battle","19,98",Jarkko
256,6,"Long Haul","30,61",John
256,7,"Hi Flyer","33,01",John
256,8,Tag,"20,84",TorInge
256,9,"Tunnel Terror","56,93",Zweq
256,10,"The Steppes","11,51",Dariuz
256,11,"Gravity Ride","23,11",TorInge
256,12,"Islands in the Sky","20,80",Krus
256,13,"Hill Legend","14,99",John
256,14,Loop-de-Loop,"17,63",TorInge
256,15,"Serpents Tale","52,03",John
256,16,"New Wave","1:25,32",John
256,17,Labyrinth,"54,34",TorInge
256,18,Spiral,"44,51",Phillip
256,19,Turnaround,"36,49",Zweq
256,20,"Upside Down","58,67",TorInge
256,21,Hangman,"14,46",zyntifox
256,22,Slalom,"38,96",TorInge
256,23,"Quick Round","36,17",John
256,24,"Ramp Frenzy","51,06",Zweq
256,25,Precarious,"24,41",Raven
256,26,Circuitous,"22,16",Jalli
256,27,"Shelf Life","34,72",TorInge
256,28,"Bounce Back","50,52",John
256,29,Headbanger,"43,43",John
256,30,Pipe,"32,91",Tm
256,31,"Animal Farm","1:14,34",Zweq
256,32,"Steep Corner","42,97",Axxu
256,33,Zig-Zag,"58,18",TorInge
256,34,"Bumpy Journey","36,60",Zweq
256,35,"Labyrinth Pro","2:16,23",TorInge
256,36,"Fruit in the Den","57,34",John
256,37,Jaws,"53,42",Zweq
256,38,Curvaceous,"29,20",John
256,39,Haircut,"39,49",John
256,40,"Double Trouble","1:23,36",TorInge
256,41,Framework,"38,78",John
256,42,Enduro,"47,45",John
256,43,"He He","56,61",TorInge
256,44,Freefall,"11,53",Bokhylle
256,45,Sink,"32,53",Zweq
256,46,Bowling,"53,63",ramone
256,47,Enigma,"19,16",Stini
256,48,Downhill,"45,35",Zweq
256,49,"What the Heck","38,18",John
256,50,"Expert System","53,29",John
256,51,"Tricks Abound","42,77",OtorK
256,52,"Hang Tight","24,85",TorInge
256,53,Hooked,"17,14",TorInge
256,54,"Apple Harvest","1:23,35",John
257,1,"Warm Up","14,05",Karlis
257,2,"Flat Track","15,09",Dariuz
257,3,"Twin Peaks","17,82",Jarkko
257,4,"Over and Under","29,91",Axxu
257,5,"Uphill Battle","19,96",Jarkko
257,6,"Long Haul","30,61",John
257,7,"Hi Flyer","33,01",John
257,8,Tag,"20,84",TorInge
257,9,"Tunnel Terror","56,93",Zweq
257,10,"The Steppes","11,51",Dariuz
257,11,"Gravity Ride","23,11",TorInge
257,12,"Islands in the Sky","20,80",Krus
257,13,"Hill Legend","14,99",John
257,14,Loop-de-Loop,"17,63",TorInge
257,15,"Serpents Tale","52,03",John
257,16,"New Wave","1:25,32",John
257,17,Labyrinth,"54,34",TorInge
257,18,Spiral,"44,51",Phillip
257,19,Turnaround,"36,49",Zweq
257,20,"Upside Down","58,67",TorInge
257,21,Hangman,"14,46",zyntifox
257,22,Slalom,"38,96",TorInge
257,23,"Quick Round","36,17",John
257,24,"Ramp Frenzy","51,06",Zweq
257,25,Precarious,"24,41",Raven
257,26,Circuitous,"22,16",Jalli
257,27,"Shelf Life","34,72",TorInge
257,28,"Bounce Back","50,52",John
257,29,Headbanger,"43,43",John
257,30,Pipe,"32,91",Tm
257,31,"Animal Farm","1:14,34",Zweq
257,32,"Steep Corner","42,97",Axxu
257,33,Zig-Zag,"58,18",TorInge
257,34,"Bumpy Journey","36,60",Zweq
257,35,"Labyrinth Pro","2:16,23",TorInge
257,36,"Fruit in the Den","57,34",John
257,37,Jaws,"53,42",Zweq
257,38,Curvaceous,"29,20",John
257,39,Haircut,"39,49",John
257,40,"Double Trouble","1:23,36",TorInge
257,41,Framework,"38,78",John
257,42,Enduro,"47,45",John
257,43,"He He","56,61",TorInge
257,44,Freefall,"11,53",Bokhylle
257,45,Sink,"32,53",Zweq
257,46,Bowling,"53,63",ramone
257,47,Enigma,"19,16",Stini
257,48,Downhill,"45,35",Zweq
257,49,"What the Heck","38,18",John
257,50,"Expert System","53,29",John
257,51,"Tricks Abound","42,77",OtorK
257,52,"Hang Tight","24,79",mr
257,53,Hooked,"17,14",TorInge
257,54,"Apple Harvest","1:23,35",John
258,1,"Warm Up","14,05",Karlis
258,2,"Flat Track","15,09",Dariuz
258,3,"Twin Peaks","17,82",Jarkko
258,4,"Over and Under","29,91",Axxu
258,5,"Uphill Battle","19,96",Jarkko
258,6,"Long Haul","30,61",John
258,7,"Hi Flyer","33,01",John
258,8,Tag,"20,84",TorInge
258,9,"Tunnel Terror","56,93",Zweq
258,10,"The Steppes","11,51",Dariuz
258,11,"Gravity Ride","23,11",TorInge
258,12,"Islands in the Sky","20,80",Krus
258,13,"Hill Legend","14,99",John
258,14,Loop-de-Loop,"17,63",TorInge
258,15,"Serpents Tale","52,03",John
258,16,"New Wave","1:25,32",John
258,17,Labyrinth,"54,34",TorInge
258,18,Spiral,"44,51",Phillip
258,19,Turnaround,"36,49",Zweq
258,20,"Upside Down","58,67",TorInge
258,21,Hangman,"14,46",zyntifox
258,22,Slalom,"38,96",TorInge
258,23,"Quick Round","36,17",John
258,24,"Ramp Frenzy","51,06",Zweq
258,25,Precarious,"24,41",Raven
258,26,Circuitous,"22,16",Jalli
258,27,"Shelf Life","34,72",TorInge
258,28,"Bounce Back","50,52",John
258,29,Headbanger,"43,43",John
258,30,Pipe,"32,91",Tm
258,31,"Animal Farm","1:14,34",Zweq
258,32,"Steep Corner","42,97",Axxu
258,33,Zig-Zag,"58,18",TorInge
258,34,"Bumpy Journey","36,60",Zweq
258,35,"Labyrinth Pro","2:16,23",TorInge
258,36,"Fruit in the Den","57,34",John
258,37,Jaws,"53,42",Zweq
258,38,Curvaceous,"29,20",John
258,39,Haircut,"39,49",John
258,40,"Double Trouble","1:23,32",John
258,41,Framework,"38,78",John
258,42,Enduro,"47,45",John
258,43,"He He","56,61",TorInge
258,44,Freefall,"11,53",Bokhylle
258,45,Sink,"32,53",Zweq
258,46,Bowling,"53,63",ramone
258,47,Enigma,"19,16",Stini
258,48,Downhill,"45,35",Zweq
258,49,"What the Heck","38,18",John
258,50,"Expert System","53,29",John
258,51,"Tricks Abound","42,77",OtorK
258,52,"Hang Tight","24,79",mr
258,53,Hooked,"17,14",TorInge
258,54,"Apple Harvest","1:23,35",John
259,1,"Warm Up","14,00",Zweq
259,2,"Flat Track","15,09",Dariuz
259,3,"Twin Peaks","17,82",Jarkko
259,4,"Over and Under","29,91",Axxu
259,5,"Uphill Battle","19,96",Jarkko
259,6,"Long Haul","30,61",John
259,7,"Hi Flyer","33,01",John
259,8,Tag,"20,84",TorInge
259,9,"Tunnel Terror","56,93",Zweq
259,10,"The Steppes","11,51",Dariuz
259,11,"Gravity Ride","23,11",TorInge
259,12,"Islands in the Sky","20,80",Krus
259,13,"Hill Legend","14,99",John
259,14,Loop-de-Loop,"17,63",TorInge
259,15,"Serpents Tale","52,03",John
259,16,"New Wave","1:25,32",John
259,17,Labyrinth,"54,34",TorInge
259,18,Spiral,"44,51",Phillip
259,19,Turnaround,"36,49",Zweq
259,20,"Upside Down","58,67",TorInge
259,21,Hangman,"14,46",zyntifox
259,22,Slalom,"38,96",TorInge
259,23,"Quick Round","36,17",John
259,24,"Ramp Frenzy","51,06",Zweq
259,25,Precarious,"24,41",Raven
259,26,Circuitous,"22,16",Jalli
259,27,"Shelf Life","34,72",TorInge
259,28,"Bounce Back","50,52",John
259,29,Headbanger,"43,43",John
259,30,Pipe,"32,91",Tm
259,31,"Animal Farm","1:14,34",Zweq
259,32,"Steep Corner","42,97",Axxu
259,33,Zig-Zag,"58,18",TorInge
259,34,"Bumpy Journey","36,60",Zweq
259,35,"Labyrinth Pro","2:16,23",TorInge
259,36,"Fruit in the Den","57,34",John
259,37,Jaws,"53,42",Zweq
259,38,Curvaceous,"29,20",John
259,39,Haircut,"39,49",John
259,40,"Double Trouble","1:23,32",John
259,41,Framework,"38,78",John
259,42,Enduro,"47,45",John
259,43,"He He","56,61",TorInge
259,44,Freefall,"11,53",Bokhylle
259,45,Sink,"32,53",Zweq
259,46,Bowling,"53,63",ramone
259,47,Enigma,"19,16",Stini
259,48,Downhill,"45,35",Zweq
